id      effectiveTime   active  moduleId        sourceId        destinationId   relationshipGroup       typeId  characteristicTypeId    modifierId
79755021	20080731	0	900000000000207008	258479004	258442002	0	116680003	900000000000011006	900000000000451002
79756022	20020131	1	900000000000207008	258480001	122878005	0	116680003	900000000000011006	900000000000451002
79756022	20040731	0	900000000000207008	258480001	122878005	0	116680003	900000000000011006	900000000000451002
79757029	20020131	1	900000000000207008	258481002	122578001	0	116680003	900000000000011006	900000000000451002
79758023	20020131	1	900000000000207008	258482009	309049000	0	116680003	900000000000011006	900000000000451002
79759026	20020131	1	900000000000207008	258482009	258442002	0	116680003	900000000000011006	900000000000451002
79759026	20080731	0	900000000000207008	258482009	258442002	0	116680003	900000000000011006	900000000000451002
79761024	20020131	1	900000000000207008	258483004	309050000	0	116680003	900000000000011006	900000000000451002
79761024	20080731	0	900000000000207008	258483004	309050000	0	116680003	900000000000011006	900000000000451002
79762028	20020131	1	900000000000207008	258484005	302793009	0	116680003	900000000000011006	900000000000451002
79762028	20040731	0	900000000000207008	258484005	302793009	0	116680003	900000000000011006	900000000000451002
79763022	20020131	1	900000000000207008	258485006	128164002	0	116680003	900000000000011006	900000000000451002
79763022	20080731	0	900000000000207008	258485006	128164002	0	116680003	900000000000011006	900000000000451002
79764027	20020131	1	900000000000207008	258487003	258433009	0	116680003	900000000000011006	900000000000451002
79765026	20020131	1	900000000000207008	258487003	119339001	0	116680003	900000000000011006	900000000000451002
79766025	20020131	1	900000000000207008	258488008	258433009	0	116680003	900000000000011006	900000000000451002
79767023	20020131	1	900000000000207008	258488008	258589002	0	116680003	900000000000011006	900000000000451002
79768029	20020131	1	900000000000207008	258489000	258433009	0	116680003	900000000000011006	900000000000451002
79769021	20020131	1	900000000000207008	258489000	119325001	0	116680003	900000000000011006	900000000000451002
79769021	20080731	0	900000000000207008	258489000	119325001	0	116680003	900000000000011006	900000000000451002
79770022	20020131	1	900000000000207008	258490009	119350003	0	116680003	900000000000011006	900000000000451002
79770022	20200731	0	900000000000207008	258490009	119350003	0	116680003	900000000000011006	900000000000451002
79773024	20020131	1	900000000000207008	258492001	258490009	0	116680003	900000000000011006	900000000000451002
79773024	20200731	0	900000000000207008	258492001	258490009	0	116680003	900000000000011006	900000000000451002
79776027	20020131	1	900000000000207008	258493006	119350003	0	116680003	900000000000011006	900000000000451002
79776027	20241001	0	900000000000207008	258493006	119350003	0	116680003	900000000000011006	900000000000451002
79777020	20020131	1	900000000000207008	258494000	119350003	0	116680003	900000000000011006	900000000000451002
79778026	20020131	1	900000000000207008	258495004	119350003	0	116680003	900000000000011006	900000000000451002
79778026	20241001	0	900000000000207008	258495004	119350003	0	116680003	900000000000011006	900000000000451002
79779023	20020131	1	900000000000207008	258496003	119350003	0	116680003	900000000000011006	900000000000451002
79779023	20241001	0	900000000000207008	258496003	119350003	0	116680003	900000000000011006	900000000000451002
79780021	20020131	1	900000000000207008	258497007	257261003	0	116680003	900000000000011006	900000000000451002
79780021	20160131	0	900000000000207008	258497007	257261003	0	116680003	900000000000011006	900000000000451002
79781020	20020131	1	900000000000207008	258498002	257261003	0	116680003	900000000000011006	900000000000451002
79781020	20100731	0	900000000000207008	258498002	257261003	0	116680003	900000000000011006	900000000000451002
79782029	20020131	1	900000000000207008	258498002	258598004	0	116680003	900000000000011006	900000000000451002
79782029	20080731	0	900000000000207008	258498002	258598004	0	116680003	900000000000011006	900000000000451002
